"F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47"
"MADISON","HARVEST","35749","visualtour","010891504182002078000001","135 CASTLETON DR","AL",1250,34.782566,-86.77688,0.836066157894965,2.39322973681807,6.33494718567328,2.88610480048186,2.26250918276661,11.4624747852102,1.62462181049414,3.59250285728272,2.55764829247022,6.87422130492383,3.90293818451442,2015.5,4,3,1,2632,"SFR",1,1987,0,1,1,174.269905606218,30370,6.7517532927782,"A",81045.55,25,75.6,65.5,5.5,3.53,0.719999999999999,1.17582036425806,198803,170053.99490967,203600
"MADISON","HARVEST","35749","NA","NA","27317 McLemore Cir Madison County","AL",800,34.779976,-86.836334,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2016.25,3,2,1,1280,"SFR",0,1994,0,0,0,100,18383.5376532399,6.7517532927782,"A",81045.55,25,75.6,65.5,5.5,3.53,0.719999999999999,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35802","craigslist","NA","7649,Martha Dr SE,Huntsville","AL",600,34.6679,-86.5603,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,2,1,1100,"Condo",0,1987,0,1,1,100,14992.7962638646,12.299958676299,"A",62451.94,39,80.16,86.5,5.5,3.52,4.31999999999999,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35806","craigslist","NA","6630,Old Madison Pike NW,Huntsville","AL",844,34.713238,-86.668325,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,2,1,1032,"Condo",0,1987,0,1,0,100,17460.2755399883,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35816","home","NA","4211 Boxwood Ct NW #B","AL",495,34.73691,-86.631966,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,1,1,990,"Condo",0,1965,0,0,0,100,16340.9223584355,-42.6329759754623,"C",27382.04,13,51.71,37,5.5,3.49,12.58,17.0738514900387,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35806","apartment","010891507250001017000001","685 PROVIDENCE MAIN ST NW","AL",883,34.756351,-86.691002,0.313761177216202,0.531608851680911,3.46612723989361,1.20272832916084,1.13478087735756,6.66277679095082,0.133707896695129,1.16987297633337,0.475116104278809,5.32434362948437,2.84799737149521,2015.25,2,2,1,1072,"Condo",0,1987,0,1,1,650.694244634145,11863.5096322242,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,171163.452099712,5665300
"MADISON","HUNTSVILLE","35805","oodle","010891702044001065000001","4508 BOB WALLACE AVE SW","AL",375,34.713189,-86.629335,0.957337937919405,0.362442538664155,0.461683900465775,2.54600593015231,2.31042584565617,2.75374930736661,0.914301005717285,1.69781282145264,2.11233888175147,6.300624268625,2.58001788276672,2015.5,1,1,1,1369,"NA",0,1987,0,0,1,184.962158291906,34211,-45.9102287716676,"C",23633.79,6,40.92,64.1,5.5,3.48,10.05,17.0738514900387,112817,147240.334736414,270000
"MADISON","HUNTSVILLE","35806","apartment","010891507250001017000001","685 PROVIDENCE MAIN ST NW","AL",893,34.756351,-86.691002,0.313761177216202,0.531608851680911,3.46612723989361,1.20272832916084,1.13478087735756,6.66277679095082,0.133707896695129,1.16987297633337,0.475116104278809,5.32434362948437,2.84799737149521,2015.25,1,1,1,797,"Condo",0,1987,0,1,1,650.694244634145,11863.5096322242,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,171163.452099712,5665300
"MADISON","HUNTSVILLE","35806","home","NA","41 Addison Park Dr NW","AL",785,34.76243,-86.69132,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,2,1,1120,"Condo",0,2013,0,0,0,100,15237.9100992411,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,113878.373107621,101800
"MADISON","HARVEST","35749","NA","010890604200001076017001","200 GLEN MEADOW LN","AL",1095,34.858265,-86.762437,0.297068136021267,2.07934084229095,9.42407636089217,7.32161240906674,7.4968797337494,12.7587710783542,2.37842295997485,3.55565203749854,7.07458129162012,11.7995585857266,8.66343968152779,2016.25,3,2,1,1540,"SFR",0,1987,0,1,0,142.972025235708,20441,6.7517532927782,"A",81045.55,25,75.6,65.5,5.5,3.53,0.719999999999999,1.17582036425806,137483,102845.112216867,125000
"MADISON","HUNTSVILLE","35806","apartment","NA","1501 Old Monrovia Rd NW","AL",999,34.752953,-86.679115,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,3,2,1,1297,"Condo",0,1987,0,0,0,100,13889.7840046702,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,113878.373107621,101800
"MADISON","MADISON","35758","NA","010891605220004001042001","206 W LAKE CIR","AL",1495,34.676753,-86.719229,0.806930446493045,0.0377634029498633,1.86155021285737,1.86732374888294,1.29096083197457,8.38524427093077,0.761271102950195,0.779274250591675,1.1561189231803,1.27735324457104,3.7850261441199,2016.25,3,3,1,3630,"SFR",0,1987,0,0,0,61.9193023216509,3834,19.5851741007512,"A",83111.48,36,80.02,88.2,5.5,3.51,2.64,3.4,286805,294634.076663987,290700
"MADISON","HUNTSVILLE","35806","apartment","NA","196 Jeff Rd NW","AL",797,34.75894,-86.71704,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,1369,"Condo",1,1987,0,1,0,100,12835.7945125511,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35806","craigslist","NA","6630,Old Madison Pike NW,Huntsville","AL",659,34.713238,-86.668325,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,653,"Condo",0,1987,0,1,0,100,12337.3963806188,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35801","home","NA","1410 Wells Ave SE Madison County","AL",1100,34.73433,-86.568634,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.75,2,2,1,1500,"Duplex",0,1987,0,0,0,100,9878.08756567426,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,112817,113878.373107621,101800
"MADISON","HARVEST","35749","home","010890605210002049008001","214 THUNDERBIRD DR","AL",1300,34.845728,-86.735214,0.520683980962219,1.12657808720752,10.1266051553311,6.36829788132422,6.96602704975098,12.2474335790508,0.681088530477417,4.34040386459961,6.34253222309082,10.8393729118242,7.73174241168945,2015.25,4,2,1,2160,"SFR",1,1987,0,1,0,169.590683706388,28761,6.7517532927782,"A",81045.55,25,75.6,65.5,5.5,3.53,0.719999999999999,1.17582036425806,182271,81845.9963475488,182700
"MADISON","HUNTSVILLE","35805","NA","010891705152004092000001","4111 NEWSON RD SW","AL",395,34.691793,-86.619668,0.86996639422681,1.92806635441093,0.990954414202614,2.52644421089378,2.11067555346423,2.72082212771656,1.11434681776978,0.530663766587341,2.0687418782832,6.62515833206445,3.38741548981944,2016.25,1,1,4,648,"Condo",0,1987,0,0,1,328.013719225279,11863.5096322242,-45.9102287716676,"C",23633.79,6,40.92,64.1,5.5,3.48,10.05,17.0738514900387,112817,155197.702008127,652900
"MADISON","HUNTSVILLE","35801","home","010891803064002047000001","1407 GOVERNORS PL SE","AL",2000,34.716895,-86.561116,1.31477428458059,0.0532538802863606,1.51042625859739,1.02359990412997,1.6720416806865,1.20925123470317,0.785113863695679,0.80198660459729,0.956707452640625,10.1339244688096,1.57335956738555,2015.75,4,1,1,2790,"SFR",0,1987,0,1,0,109.990908715221,12098,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,209608,238654.943663529,229500
"MADISON","HUNTSVILLE","35801","home","010891407253003028000001","1302 VIRGINIA BLVD NW","AL",600,34.748416,-86.586136,1.28379230272102,0.446553510752845,0.756390353447925,0.965013501034313,1.14460660932439,1.90677149381519,0.249319936922516,0.249319936922516,0.635784539256531,9.46566362380664,0.807502729350866,2015.25,2,1,1,800,"SFR",0,1987,0,0,0,63.4271235355979,4023,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,63154,46435.7093078754,22600
"MADISON","HUNTSVILLE","35801","oodle","010891803073001051000001","111 WINGATE AVE SW","AL",950,34.704011,-86.571328,1.75272997788563,0.877506971148688,0.711486771117884,0.884621724309916,0.789461724393164,0.775741083391101,0.391129151450073,0.672351638554199,0.620540432073975,9.4259899349873,1.95887746139725,2015.5,3,2,1,1200,"SFR",0,1987,0,0,0,103.319891598859,10675,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,143090,149212.373510884,92900
"MADISON","HUNTSVILLE","35806","apartment","010891507250001015000001","6500 WALDEN RUN","AL",938,34.751461,-86.68901,0.121184283437017,0.256690470303676,3.11063750917269,0.919417479836686,0.855220142872476,6.43980167383909,0.286452960174164,1.2950078570874,0.305105088562225,5.08975362510254,2.49195182852759,2015.25,2,2,1,1097,"Condo",1,1987,1,1,0,1022.46760339876,11863.5096322242,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,171163.452099712,1.5e+07
"MADISON","HUNTSVILLE","35816","home","NA","4209 Boxwood Ct NW #D","AL",550,34.73691,-86.63194,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,3,1,1,1150,"Condo",0,1965,0,0,0,100,6536.3689433742,-42.6329759754623,"C",27382.04,13,51.71,37,5.5,3.49,12.58,17.0738514900387,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35806","NA","010891507250001018077CONDO001","445 PROVIDENCE MAIN ST NW 212","AL",1400,34.754253,-86.692746,0.193291600564825,0.35980821376925,3.35989997993939,1.09933990535671,1.13384252280945,6.70411920884779,0.0227180997152405,1.06488304655664,0.306523482404663,5.1496334007666,2.74735035755033,2016.25,2,2,1,1550,"Condo",0,2007,0,0,0,3,9,43.2454318436272,"A",94530.25,62,88.46,40.6,5,3.08,11.36,1.17582036425806,119052,171163.452099712,116400
"MADISON","HARVEST","35749","home","010890604180000025104001","137 JESSE LAYNE DR","AL",875,34.862198,-86.776466,0.828801437455124,2.66775823084573,8.74714378931876,7.76169817925509,7.74466721759863,12.0894100578237,3.2185992295127,3.46263419445605,6.89577086383301,12.1929228371836,9.07126636794227,2015.75,3,2,1,1400,"SFR",1,1987,0,0,0,76.2299153875957,5811,6.7517532927782,"A",81045.55,25,75.6,65.5,5.5,3.53,0.719999999999999,1.17582036425806,93707,100441.20580605,98700
"MADISON","HAZEL GREEN","35750","home","010890305160000010000001","602 GREENVILLE PIKE","AL",525,34.957862,-86.518734,1.03906763009863,2.80526827681592,15.7071666262891,13.484020122582,12.647478782373,16.7484217978477,2.85687696125391,4.38704036742236,7.29184693853125,22.3082577546406,8.5949802530166,2015.75,1,1,1,450,"Condo",0,1987,0,0,0,104.355162785557,10890,-12.8657718398447,"B",46977.26,14,60.34,78.9,5.5,3.58,1.52,0.8,112817,147826.563847729,75900
"MADISON","HUNTSVILLE","35801","home","010891803053002021000001","2002 BIG COVE RD SE","AL",1275,34.718184,-86.552351,1.57437679298898,0.043597954834985,2.01857973916197,1.50733763392559,2.14191899748326,1.68412798684493,0.63026843046344,1.30500152343677,1.26812059082458,10.6395657268672,1.95199525974151,2015.75,3,2,1,1437,"SFR",1,1959,0,1,0,130.338022081049,16988,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,230929,155412.952555061,111100
"MADISON","HAZEL GREEN","35750","home","010890405210000023011001","1538 CHARITY LN","AL",1800,34.94706,-86.631317,0.333946761779435,3.39055084549581,12.6390455946941,12.4264295938084,12.7958012922563,15.8662954728506,3.85696842788916,4.22087004570508,11.7149586813535,18.8069413950117,12.1250015159373,2015.75,6,4,1,3000,"Duplex",0,1987,0,0,1,146.095858941997,21344,-12.8657718398447,"B",46977.26,14,60.34,78.9,5.5,3.58,1.52,0.8,112817,84540.8631082195,191000
"MADISON","HUNTSVILLE","35805","oodle","010891702044001063000001","4523 JUDITH LN SW","AL",395,34.713211,-86.630372,1.01420662545717,0.345735999190462,0.441784160022911,2.58248311986984,2.26738877061097,2.81121705803595,0.944662018035645,1.73629216117944,2.06454716892749,6.24428460859961,2.52136612479871,2015.5,1,1,1,500,"NA",0,1987,0,0,1,159.430235526389,25418,-45.9102287716676,"C",23633.79,6,40.92,64.1,5.5,3.48,10.05,17.0738514900387,112817,165446.42270667,189800
"MADISON","HUNTSVILLE","35801","source","NA","NA","AL",1250,40.882322,-74.083197,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,1,1,1,670,"NA",0,1987,0,0,1,100,12255.6917688266,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35801","hotpads","010891701124001010000001","221 DRAKE AVE SW","AL",795,34.704975,-86.57687,1.71581701811736,0.613736394707893,0.423854503301053,0.926107459907664,0.491093644728071,0.889985670063913,0.514782966512451,0.457271826456604,0.52090288681012,9.12102602400977,1.80856888727811,2015.5,3,2,1,1602,"SFR",0,1987,0,0,0,119.251834367443,14221,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,161398,172400.135721836,127500
"MADISON","HAZEL GREEN","35750","home","010890309303002013000001","330 PAULINE DR","AL",550,34.924069,-86.569909,0.11165544706126,0.104128938827841,12.8419064048789,10.612684919523,11.0877579801776,14.0434779958282,0.899985958922119,0.899985958922119,8.67622815211231,18.7925576272539,8.41341680287758,2015.25,3,1,1,780,"SFR",0,1987,0,0,0,150.422737642951,22627,-12.8657718398447,"B",46977.26,14,60.34,78.9,5.5,3.58,1.52,0.8,60256,81263.4647584632,32900
"MADISON","HUNTSVILLE","35806","NA","010891703053002003000001","6240 ROBINHOOD LN NW","AL",475,34.715486,-86.658221,0.851546092400063,0.239720869541252,0.98106645829958,2.12366733938736,1.45156472575263,4.35710806440023,0.708890938477905,3.08106294563525,1.34011596322437,4.79813644766504,0.933392845241317,2016.25,2,1,1,510,"Condo",0,1985,0,0,0,192.421412529895,37026,5.547580600731,"A",68586.24,34,80.44,62.1,5.5,3.5,4.40000000000001,1.17582036425806,112817,182606.106316797,665900
"MADISON","HUNTSVILLE","35802","apartment","NA","1 Legacy Farm Dr SE","AL",899,34.6732,-86.5349,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,858,"Condo",0,1987,0,0,0,100,12214.8394629305,12.299958676299,"A",62451.94,39,80.16,86.5,5.5,3.52,4.31999999999999,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35802","home","010891804194002028000001","7510 MARTHA DR SE","AL",1150,34.668611,-86.559486,1.07857802889234,0.768011375910718,0.815709815286815,0.903839964315425,1.90324398443087,1.81098309835429,0.379126686409485,0.742251021593262,0.851774259376099,10.1393517561377,1.55362490584017,2015.75,3,1,1,1450,"Condo",0,1987,0,0,0,140.598719766575,19768,12.299958676299,"A",62451.94,39,80.16,86.5,5.5,3.52,4.31999999999999,1.17582036425806,146665,112124.752918443,111700
"MADISON","HUNTSVILLE","35801","home","010891308333005038000001","3310 WILDWOOD DR SE","AL",1100,34.729134,-86.533014,1.15984387545655,1.20423726603174,3.19174454316339,2.68328016120726,3.47322657766004,2.8261789533409,1.09749394981763,2.59918730790479,1.09749394981763,11.8732068262246,2.8514427895586,2015.25,4,2,1,1800,"Duplex",0,1987,0,0,0,76.1774244773345,5803,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,137306,372856.856377566,45500
"MADISON","HUNTSVILLE","35801","craigslist","NA","2001,Sewanee Rd SW,Huntsville","AL",780,34.720707,-86.586009,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,668,"Condo",1,1987,0,0,0,100,14706.8301225919,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,112817,113878.373107621,101800
"MADISON","HAZEL GREEN","35750","ewebengine","010890305160000010000001","602 GREENVILLE PIKE","AL",500,34.957862,-86.518734,1.03906763009863,2.80526827681592,15.7071666262891,13.484020122582,12.647478782373,16.7484217978477,2.85687696125391,4.38704036742236,7.29184693853125,22.3082577546406,8.5949802530166,2015.5,1,1,1,3592,"NA",0,1987,0,0,0,104.355162785557,10890,-12.8657718398447,"B",46977.26,14,60.34,78.9,5.5,3.58,1.52,0.8,112817,147826.563847729,75900
"MADISON","HUNTSVILLE","35801","home","010891309313002043000001","801 CARMELIAN ST SE","AL",895,34.729185,-86.567186,0.440331491363701,0.732064582657295,1.3128675792293,0.926500958853244,2.07817159735726,1.00232185806995,0.56512649499408,0.813628891391602,0.959670190831543,9.99771375617187,0.915802384542401,2015.25,3,2,1,1200,"SFR",0,1987,0,0,1,112.929181348312,12753,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,209809,157498.65130682,102500
"MADISON","HUNTSVILLE","35810","home","010891401114002016000001","5032 ORTEGA CIR NW","AL",850,34.789526,-86.595497,0.502589087438321,0.916587673128466,3.50892433470145,1.40439632015553,1.75163411232947,4.79470399729689,1.05999771428162,1.2869969346272,3.35460878542529,10.5940782142676,3.19654720323825,2015.75,4,3,1,1457,"SFR",0,1987,0,0,0,108.434311912789,11758,-39.1588793683896,"C",37253.21,13,51.66,58.6,5.5,3.57,2.7,17.0738514900387,54585,65273.2665784438,62600
"MADISON","HUNTSVILLE","35801","home","NA","200 Westside Sq #801 Madison County","AL",750,34.729992,-86.586334,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.75,1,1,1,137,"Condo",0,2015,0,0,0,100,10621.5995329831,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,112817,113878.373107621,101800
"MADISON","BROWNSBORO","35741","home","010891806230000025054CONDO001","48 LAUREL LN","AL",1650,34.675307,-86.485291,0.449414068579334,0.356406004888462,4.98554336026567,3.5859262880364,1.15997543282834,5.0607771386584,0.584342802764221,1.11429250848804,1.10366321115967,14.2882574524824,1.14162813812697,2015.25,2,1,1,1920,"Condo",0,1987,0,0,0,5.09901951359278,26,59.6682624772751,"A",124999,56,93.14,96.9,5,2.58,0,5,249538,240185.087058918,259700
"MADISON","HUNTSVILLE","35802","NA","010891803083002059000001","4210 GARTH RD SE","AL",1395,34.701239,-86.554341,1.23110125875347,0.920851590294094,1.60076446957757,1.36541590742626,1.75687935469231,1.15035100546713,0.565284568378357,1.42222734955933,1.04639528718188,10.3681540294668,2.60954205912071,2016.25,3,1,1,2001,"SFR",0,1987,0,1,1,191.593319298978,36708,12.299958676299,"A",62451.94,39,80.16,86.5,5.5,3.52,4.31999999999999,1.17582036425806,226823,225219.738911764,182600
"MADISON","BROWNSBORO","35741","home","010891806230000025027CONDO001","80 LAUREL LN","AL",1600,34.676195,-86.485083,0.440939645024815,0.392855867143322,4.99968558396136,3.59531082188869,1.22149989723047,5.05796759826332,0.646479713136841,1.17621404008203,1.15980270052234,14.2960901252051,1.19494811861661,2015.25,2,1,1,1920,"Condo",1,1987,0,0,0,5.09901951359278,26,59.6682624772751,"A",124999,56,93.14,96.9,5,2.58,0,5,112817,250685.268856469,226900
"MADISON","HUNTSVILLE","35805","home","NA","4307 Patton Rd SW #- 12","AL",375,34.688766,-86.62715,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,630,"Condo",0,1987,0,0,0,100,4902.27670753065,-45.9102287716676,"C",23633.79,6,40.92,64.1,5.5,3.48,10.05,17.0738514900387,112817,113878.373107621,101800
"MADISON","MERIDIANVILLE","35759","rentdigs","NA","NA","AL",1650,34.856388,-86.556114,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,4,3,1,3117,"NA",1,1987,0,0,0,100,22877.2913018097,-162.801674282731,"A",76049.13,20,71.66,61.7,5.5,3.41,1.2,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35801","home","010891407254002032000001","706 MCKINLEY AVE NE","AL",895,34.747742,-86.57596,1.02059308550684,0.0149036525100069,1.03055709616067,1.48776006795868,1.46406648829527,1.87381547128871,0.29766636672229,0.477160552917542,0.941043851767212,9.9701907830791,1.25083469591488,2015.25,3,1,1,1400,"SFR",0,1987,0,0,0,79.044291381478,6248,4.0971475753704,"A",60880.86,35,80.98,66.9,5.5,3.52,3.84,1.17582036425806,97128,53026.122684246,52200
"MADISON","HUNTSVILLE","35802","apartment","NA","1 Legacy Farm Dr SE","AL",1530,34.6732,-86.5349,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,2,1,1057,"Condo",0,1987,0,0,0,100,13530.2837127846,12.299958676299,"A",62451.94,39,80.16,86.5,5.5,3.52,4.31999999999999,1.17582036425806,112817,113878.373107621,101800
"MADISON","MADISON","35758","home","010891602093000016046001","121 BLUEBELLE DR","AL",1450,34.706543,-86.749454,0.322779534152866,1.77934079586169,0.845926338275084,2.07963122220775,1.71274839787067,9.57456081348075,0.389057775723328,0.396155983676331,0.487013895005432,1.43483013696069,1.94234754668254,2015.25,4,2,1,2360,"SFR",0,1987,0,1,0,114.85643212289,13192,19.5851741007512,"A",83111.48,36,80.02,88.2,5.5,3.51,2.64,3.4,244392,209012.420102632,175400
"MADISON","HUNTSVILLE","35816","home","NA","4305 Boxwood Ct NW #C","AL",495,34.736916,-86.634056,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,1,1,990,"Condo",0,1987,0,0,0,100,13726.3747810858,-42.6329759754623,"C",27382.04,13,51.71,37,5.5,3.49,12.58,17.0738514900387,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35816","apartment","NA","1535 Sparkman Dr NW","AL",779,34.741184,-86.646965,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,1,1,1200,"Condo",0,1987,0,0,0,100,16087.6380618797,-42.6329759754623,"C",27382.04,13,51.71,37,5.5,3.49,12.58,17.0738514900387,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35810","NA","010891402103003020000001","4816 LUMARY DR NW","AL",825,34.786598,-86.611238,0.630654921908995,1.72571029148169,3.47376227187191,1.80262973361518,1.88445351079556,4.82741287390104,1.33806267794971,1.33806267794971,3.48137969536621,9.7968707506123,3.06863984114925,2016.25,3,1,1,1123,"SFR",0,1987,0,0,0,91.6351460958076,8397,-39.1588793683896,"C",37253.21,13,51.66,58.6,5.5,3.57,2.7,17.0738514900387,28011,26513.4019051239,32600
"MADISON","HUNTSVILLE","35816","apartment","010891408332001071000001","1500 SPARKMAN DR NW","AL",609,34.740312,-86.643612,0.555898551544781,0.349244284587528,1.57775660712053,1.98093216490591,0.863419320265761,3.75375946271594,0.584616814328857,2.06276679537866,0.72337892544397,6.3492216702627,2.36132554703096,2015.25,2,1,1,900,"Condo",0,1987,0,0,0,310.270849420309,11863.5096322242,-42.6329759754623,"C",27382.04,13,51.71,37,5.5,3.49,12.58,17.0738514900387,112817,71970.527616639,818600
"MADISON","MADISON","35758","home","010891507263003005000001","141 ARTESIAN LN","AL",1250,34.744575,-86.707252,0.658958300540569,0.548808050608842,2.99600804493761,0.755502783905217,1.806575510908,7.30652974888658,0.41471326044873,0.733441995414551,0.554488816135498,4.18721012377588,2.0918894797833,2015.25,3,2,1,1582,"SFR",0,1987,0,1,0,84.8528137423857,7200,7.3427375390856,"A",70499,37,82.04,76.2,5,3.48,0.480000000000004,3.4,221517,193114.017936831,151100
"MADISON","HUNTSVILLE","35816","apartment","NA","650 Wynn Dr NW","AL",769,34.7405,-86.65154,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,3,2,1,1260,"Condo",0,1987,0,0,0,100,11185.3613543491,-42.6329759754623,"C",27382.04,13,51.71,37,5.5,3.49,12.58,17.0738514900387,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35802","apartment","NA","1 Legacy Farm Dr SE","AL",999,34.6732,-86.5349,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,937,"Condo",0,1987,0,0,0,100,23539.0986573263,12.299958676299,"A",62451.94,39,80.16,86.5,5.5,3.52,4.31999999999999,1.17582036425806,112817,113878.373107621,101800
"MADISON","HUNTSVILLE","35805","NA","010891701113000025000001","3605 CHASEWOOD DR SW","AL",400,34.702638,-86.604836,0.651516986885817,0.916516470846043,0.085552921351858,1.84584882338612,1.12178050014411,1.82487862947403,0.232401363083069,0.278107535014984,1.03568649805566,7.52472210458691,2.28982024799509,2016.25,1,1,1,1369,"Condo",0,1987,0,0,0,134.5882610037,18114,-45.9102287716676,"C",23633.79,6,40.92,64.1,5.5,3.48,10.05,17.0738514900387,112817,87595.594912017,111400
